product_id,product_name,category_id,supplier_id,unit_price,cost_price,brand,expiry_date,storage_condition,created_at,pack_info
1471,Health_Product_1471,6,1,158.05,87.02,HealthPlus,2026-03-25,Refrigerated,2025-08-04,Pack: 500ml | Strength: 50mg/5ml | Form: Liquid
1472,Health_Product_1472,5,1,259.65,176.3,HealthPlus,2028-10-13,Controlled,2023-05-20,Form: Device | Warranty: 6m
1473,Health_Product_1473,9,4,197.08,118.24,HealthPlus,2026-10-02,Refrigerated,2023-02-09,Pack: 60 units | Form: Kit
1474,Health_Product_1474,1,2,210.35,93.05,LifeLine,2029-12-31,Controlled,2025-06-27,Pack: 30 tabs | Strength: 50mg | Form: Tablet
1475,Health_Product_1475,2,2,291.8,164.06,LifeLine,2028-12-07,Refrigerated,2024-10-27,Pack: 30 tabs | Strength: 25mg | Form: Tablet
1476,Health_Product_1476,9,4,221.21,154.63,PharmaCo,2026-10-08,Refrigerated,2024-04-27,Pack: 90 units
1477,Health_Product_1477,2,4,59.16,36.53,PharmaCo,2029-11-26,Refrigerated,2024-10-27,Pack: 30 tabs / Strength: 250mg / Form: Tablet
1478,Health_Product_1478,1,3,172.91,104.63,MediCare,2026-05-25,Ambient,2023-07-22,Pack: 10 tabs | Strength: 50mg | Form: Tablet
1479,Health_Product_1479,4,1,121.75,86.23,HealthPlus,2029-09-06,Controlled,2025-02-22,Form: Cream / Pack: 30g
1480,Health_Product_1480,1,3,202.12,224.26,BioZen,2026-11-29,Refrigerated,2022-12-26,
1481,Health_Product_1481,3,2,229.95,92.11,PharmaCo,2027-01-07,Ambient,2024-12-09,Pack: 100 caps | Strength: 25mg | Form: Capsule
1482,Health_Product_1482,7,1,116.63,55.82,HealthPlus,2028-06-26,Refrigerated,2023-10-16,Pack: 30g | Form: Bandage
1483,Health_Product_1483,2,3,183.0,129.4,CuraMax,2026-03-08,Refrigerated,2022-04-07,Pack: 60 tabs | Strength: 25mg | Form: Tablet
1484,Health_Product_1484,3,3,287.02,152.46,VitalMeds,2026-12-11,Refrigerated,2024-08-16,Pack: 100 caps | Strength: 100mg | Form: Capsule
1485,Health_Product_1485,4,5,66.76,26.12,CuraMax,2026-02-05,Ambient,2023-10-12,Pack: 20g | Form: Cream
1486,Health_Product_1486,3,4,252.83,131.39,CuraMax,2026-11-02,Controlled,2024-09-02,Pack: 100 caps / Strength: 25mg
1487,Health_Product_1487,2,4,233.91,142.19,PharmaCo,2028-08-27,Ambient,2024-05-03,
1488,Health_Product_1488,7,3,142.02,102.13,MediCare,2028-03-12,Refrigerated,2025-09-30,
1489,Health_Product_1489,3,1,116.5,54.74,MediCare,2029-08-25,Ambient,2023-10-20,Pack: 90 caps | Strength: 650mg | Form: Capsule
1490,Health_Product_1490,8,5,174.24,94.13,VitalMeds,2029-01-09,Controlled,2025-01-14,Pack: 100g
1491,Health_Product_1491,4,3,45.0,30.4,CuraMax,2029-05-26,Ambient,2021-12-09,Pack: 20g | Form: Cream
1492,Health_Product_1492,6,5,76.08,36.63,LifeLine,2029-08-13,Refrigerated,2025-06-07,Pack: 100ml | Strength: 250mg/5ml | Form: Liquid
1493,Health_Product_1493,9,2,296.27,115.67,HealthPlus,2028-04-14,Ambient,2024-09-24,Pack: 20 units | Form: Kit
1494,Health_Product_1494,8,3,280.19,196.44,PharmaCo,2028-06-22,Controlled,2023-06-04,Pack: 20g | Form: Cream
1495,Health_Product_1495,1,1,241.71,128.28,HealthPlus,2028-04-20,Ambient,2025-05-19,Pack: 90 tabs | Strength: 50mg | Form: Tablet
1496,Health_Product_1496,2,3,268.49,143.92,LifeLine,2028-10-24,Refrigerated,2025-01-26,Pack: 100 tabs | Strength: 500mg | Form: Tablet
1497,Health_Product_1497,7,4,269.86,156.48,VitalMeds,2026-02-15,Refrigerated,2022-09-24,
1498,Health_Product_1498,2,3,29.42,10.34,VitalMeds,2027-10-02,Ambient,2023-01-29,
1499,Health_Product_1499,9,2,26.44,18.36,LifeLine,2029-09-14,Refrigerated,2023-11-10,Pack: 100 units | Form: Kit
1500,Health_Product_1500,2,3,209.59,101.39,LifeLine,2028-11-18,Refrigerated,2023-01-21,Pack: 90 tabs | Strength: 650mg | Form: Tablet
1501,Health_Product_1501,4,5,169.69,84.31,VitalMeds,2028-07-23,Refrigerated,2022-04-12,Pack: 10g | Form: Cream
1502,Health_Product_1502,8,2,299.94,124.3,VitalMeds,2029-05-08,Refrigerated,2025-03-25,
1503,Health_Product_1503,3,5,165.34,81.0,PharmaCo,2026-10-13,Ambient,2024-05-11,Pack: 20 caps | Strength: 25mg | Form: Capsule
1504,Health_Product_1504,9,4,114.02,73.82,LifeLine,2026-05-19,Refrigerated,2022-01-16,Pack: 100 units | Form: Kit
1505,Health_Product_1505,4,1,149.36,96.49,CuraMax,2027-10-29,Ambient,2024-06-30,Pack: 20g | Form: Cream
1506,Health_Product_1506,4,4,25.05,17.44,HealthPlus,2029-07-21,Refrigerated,2025-01-16,Pack: 90g
1507,Health_Product_1507,4,2,95.9,47.87,LifeLine,2028-10-06,Refrigerated,2025-03-26,Pack: 20g | Form: Cream
1508,Health_Product_1508,5,1,54.02,33.07,LifeLine,2028-04-13,Controlled,2023-11-23,Warranty: 6m / Form: Device
1509,Health_Product_1509,9,3,29.2,15.7,PharmaCo,2026-02-01,Controlled,2022-04-11,Form: Kit / Pack: 60 units
1510,Health_Product_1510,5,4,30.16,19.53,LifeLine,2028-08-22,Ambient,2023-05-28,Form: Device | Warranty: 6m
1511,Health_Product_1511,2,5,287.82,176.62,VitalMeds,2029-11-15,Ambient,2022-09-15,Pack: 10 tabs / Form: Tablet / Strength: 50mg
1512,Health_Product_1512,6,3,119.69,58.18,LifeLine,2029-02-11,Controlled,2024-11-03,Pack: 300ml | Strength: 500mg/5ml | Form: Liquid
1513,Health_Product_1513,2,1,116.41,55.24,LifeLine,2029-09-13,Refrigerated,2023-03-23,Pack: 100 tabs | Strength: 25mg | Form: Tablet
1514,Health_Product_1514,8,3,117.88,52.27,LifeLine,2028-09-11,Ambient,2024-04-16,Pack: 20g | Form: Cream
1515,Health_Product_1515,2,4,240.76,135.62,CuraMax,2026-01-04,Ambient,2024-10-12,Pack: 60 tabs | Strength: 200mg | Form: Tablet
1516,Health_Product_1516,6,2,156.02,110.25,MediCare,2027-01-08,Ambient,2024-02-18,Form: Liquid / Strength: 650mg/5ml / Pack: 50ml
1517,Health_Product_1517,1,1,36.02,15.27,HealthPlus,2027-10-14,Refrigerated,2023-05-29,Pack: 90 tabs | Strength: 650mg | Form: Tablet
1518,Health_Product_1518,9,4,295.3,113.76,LifeLine,2030-01-15,Controlled,2022-04-12,Pack: 20 units / Form: Kit
1519,Health_Product_1519,2,1,208.87,82.33,VitalMeds,2026-07-16,Ambient,2024-12-09,Pack: 100 tabs | Strength: 500mg | Form: Tablet
1520,Health_Product_1520,8,2,143.79,91.99,BioZen,2029-12-28,Refrigerated,2025-10-02,Pack: 90g
1521,Health_Product_1521,1,1,55.23,26.48,VitalMeds,2027-04-04,Controlled,2021-12-24,Pack: 100 tabs | Strength: 50mg | Form: Tablet
1522,Health_Product_1522,8,3,265.58,115.0,PharmaCo,2028-03-30,Ambient,2023-10-20,Pack: 30g | Form: Cream
1523,Health_Product_1523,9,5,259.63,124.77,LifeLine,2029-09-23,Refrigerated,2025-01-06,Pack: 30 units / Form: Kit
1524,Health_Product_1524,4,1,53.35,31.41,MediCare,2029-11-30,Controlled,2025-10-20,Pack: 100g | Form: Cream
1525,Health_Product_1525,8,1,169.8,93.78,HealthPlus,2028-11-02,Controlled,2024-05-25,Pack: 10g | Form: Cream
1526,Health_Product_1526,2,5,215.12,134.48,PharmaCo,2029-01-23,Refrigerated,2023-05-03,
1527,Health_Product_1527,4,2,19.59,9.31,MediCare,2029-02-04,Controlled,2023-03-13,Pack: 10g | Form: Cream
1528,Health_Product_1528,9,5,99.19,51.31,LifeLine,2027-09-21,Ambient,2023-01-18,Pack: 30 units / Form: Kit
1529,Health_Product_1529,9,3,286.69,111.16,PharmaCo,2027-02-25,Ambient,2023-11-30,Pack: 10 units | Form: Kit
1530,Health_Product_1530,6,4,10.99,4.14,BioZen,2026-11-01,Controlled,2022-11-09,Pack: 50ml | Strength: 25mg/5ml | Form: Liquid
1531,Health_Product_1531,7,2,217.36,113.25,MediCare,2026-11-25,Controlled,2024-09-21,Pack: 90g | Form: Bandage
1532,Health_Product_1532,1,3,209.28,96.6,HealthPlus,2027-04-08,Controlled,2025-08-10,Pack: 100 tabs | Strength: 250mg | Form: Tablet
1533,Health_Product_1533,9,4,153.89,88.75,CuraMax,2026-06-19,Refrigerated,2024-03-13,Pack: 20 units | Form: Kit
1534,Health_Product_1534,5,5,162.83,59.58,MediCare,2027-01-25,Ambient,2023-11-09,Form: Device / Warranty: 12m
1535,Health_Product_1535,4,2,50.97,20.14,PharmaCo,2028-10-07,Ambient,2023-05-24,Pack: 90g | Form: Cream
1536,Health_Product_1536,7,4,59.05,39.57,MediCare,2029-05-18,Controlled,2024-02-19,
1537,Health_Product_1537,8,5,274.6,153.65,PharmaCo,2026-08-27,Refrigerated,2025-06-04,Pack: 20g | Form: Cream
1538,Health_Product_1538,1,5,96.04,108.46,LifeLine,2026-12-02,Ambient,2023-12-07,Pack: 30 tabs | Strength: 25mg | Form: Tablet
1539,Health_Product_1539,4,2,191.36,126.59,PharmaCo,2027-01-26,Ambient,2025-09-14,Pack: 20g
1540,Health_Product_1540,7,4,49.07,25.6,VitalMeds,2027-03-31,Controlled,2025-10-12,Form: Bandage / Pack: 20g
1541,Health_Product_1541,2,5,38.75,24.47,HealthPlus,2026-01-23,Refrigerated,2025-08-15,Pack: 60 tabs / Strength: 250mg / Form: Tablet
1542,Health_Product_1542,1,2,32.57,17.72,PharmaCo,2027-03-16,Ambient,2025-02-18,Pack: 20 tabs | Strength: 200mg | Form: Tablet
1543,Health_Product_1543,9,1,119.79,51.8,MediCare,2029-01-15,Refrigerated,2023-01-21,Pack: 10 units | Form: Kit
1544,Health_Product_1544,7,4,251.81,119.59,HealthPlus,2029-08-22,Controlled,2025-10-17,Pack: 100g | Form: Bandage
1545,Health_Product_1545,4,4,40.47,21.51,MediCare,2028-05-11,Refrigerated,2022-06-04,Pack: 10g | Form: Cream
1546,Health_Product_1546,7,1,298.01,139.24,LifeLine,2027-01-29,Ambient,2024-05-27,
1547,Health_Product_1547,2,4,295.3,140.02,HealthPlus,2028-02-26,Ambient,2022-12-26,Pack: 30 tabs | Strength: 50mg | Form: Tablet
1548,Health_Product_1548,4,5,65.37,31.04,HealthPlus,2029-07-09,Controlled,2024-11-01,Pack: 20g | Form: Cream
1549,Health_Product_1549,1,2,179.74,71.08,VitalMeds,2026-03-02,Ambient,2024-02-13,
1550,Health_Product_1550,3,5,57.04,21.75,VitalMeds,2026-12-05,Refrigerated,2024-11-09,Pack: 90 caps | Strength: 100mg | Form: Capsule
1551,Health_Product_1551,8,3,190.72,70.03,LifeLine,2026-08-21,Controlled,2023-08-16,Pack: 60g | Form: Cream
1552,Health_Product_1552,4,2,49.33,19.29,LifeLine,2028-11-18,Refrigerated,2021-11-19,Pack: 10g | Form: Cream
1553,Health_Product_1553,1,2,219.26,104.62,HealthPlus,2027-06-14,Refrigerated,2022-11-12,Pack: 20 tabs / Strength: 25mg / Form: Tablet
1554,Health_Product_1554,6,5,296.2,168.75,VitalMeds,2028-09-26,Refrigerated,2025-07-03,Pack: 100ml | Strength: 100mg/5ml | Form: Liquid
1555,Health_Product_1555,6,5,245.59,103.05,CuraMax,2027-03-18,Controlled,2021-12-10,Pack: 500ml | Strength: 250mg/5ml | Form: Liquid
1556,Health_Product_1556,5,4,97.69,66.29,MediCare,2029-02-13,Refrigerated,2022-06-27,Form: Device | Warranty: 6m
1557,Health_Product_1557,3,1,132.5,86.01,LifeLine,2029-03-14,Ambient,2022-11-17,Pack: 20 caps | Strength: 500mg | Form: Capsule
1558,Health_Product_1558,7,1,147.21,79.88,MediCare,2027-05-26,Refrigerated,2023-04-06,Pack: 90g
1559,Health_Product_1559,3,2,171.19,105.79,BioZen,2027-07-23,Refrigerated,2025-07-24,Pack: 30 caps | Strength: 500mg | Form: Capsule
1560,Health_Product_1560,2,2,18.78,9.12,VitalMeds,2026-09-08,Ambient,2022-10-08,Pack: 90 tabs | Strength: 50mg | Form: Tablet
1561,Health_Product_1561,1,1,89.48,32.54,CuraMax,2030-01-01,Controlled,2022-08-01,
1562,Health_Product_1562,3,4,252.48,172.85,PharmaCo,2026-09-21,Ambient,2023-10-20,Pack: 30 caps / Strength: 100mg / Form: Capsule
1563,Health_Product_1563,8,2,128.1,50.89,VitalMeds,2026-12-07,Refrigerated,2024-07-12,Pack: 100g | Form: Cream
1564,Health_Product_1564,9,3,130.92,91.74,MediCare,2029-03-31,Controlled,2024-05-01,Pack: 30 units | Form: Kit
1565,Health_Product_1565,7,2,84.18,47.28,VitalMeds,2029-05-06,Refrigerated,2022-05-23,Pack: 60g
1566,Health_Product_1566,9,1,108.11,50.06,LifeLine,2028-03-27,Controlled,2023-10-06,Pack: 20 units | Form: Kit
1567,Health_Product_1567,2,1,36.36,19.39,PharmaCo,2026-06-12,Refrigerated,2024-06-04,Pack: 20 tabs | Strength: 500mg | Form: Tablet
1568,Health_Product_1568,8,5,117.53,62.95,VitalMeds,2027-12-16,Controlled,2025-02-07,Pack: 100g | Form: Cream
1569,Health_Product_1569,8,3,43.39,15.56,MediCare,2029-05-16,Ambient,2025-06-24,Pack: 100g | Form: Cream
1570,Health_Product_1570,2,4,233.51,112.44,VitalMeds,2029-07-05,Controlled,2022-03-26,Pack: 10 tabs | Strength: 200mg | Form: Tablet
1571,Health_Product_1571,4,3,227.8,142.09,BioZen,2029-12-05,Ambient,2024-05-21,
1572,Health_Product_1572,2,3,60.72,32.71,LifeLine,2029-05-04,Controlled,2025-05-16,Strength: 100mg / Pack: 60 tabs
1573,Health_Product_1573,9,2,134.37,59.17,VitalMeds,2027-02-02,Refrigerated,2024-12-04,Pack: 100 units | Form: Kit
1574,Health_Product_1574,4,2,297.9,141.2,LifeLine,2028-10-21,Refrigerated,2022-02-14,Pack: 30g
1575,Health_Product_1575,8,3,214.11,143.31,PharmaCo,2028-02-24,Ambient,2023-12-31,Pack: 90g | Form: Cream
1576,Health_Product_1576,7,2,269.05,146.49,BioZen,2029-01-29,Refrigerated,2025-10-07,Pack: 90g | Form: Bandage
1577,Health_Product_1577,8,5,145.89,79.58,CuraMax,2030-01-16,Ambient,2025-02-20,Pack: 10g
1578,Health_Product_1578,8,4,94.81,103.75,VitalMeds,2026-11-30,Refrigerated,2022-11-17,Pack: 20g | Form: Cream
1579,Health_Product_1579,7,1,177.54,83.22,MediCare,2028-05-01,Controlled,2021-12-24,Pack: 100g
1580,Health_Product_1580,6,1,276.21,145.68,VitalMeds,2027-10-09,Ambient,2025-07-03,Form: Liquid / Strength: 50mg/5ml / Pack: 100ml
1581,Health_Product_1581,7,1,102.97,66.96,HealthPlus,2028-07-14,Refrigerated,2025-10-28,Pack: 90g / Form: Bandage
1582,Health_Product_1582,4,5,128.4,80.99,LifeLine,2028-07-04,Ambient,2025-11-16,Pack: 60g | Form: Cream
1583,Health_Product_1583,6,4,14.69,6.59,CuraMax,2026-06-24,Controlled,2025-11-25,Pack: 450ml / Strength: 500mg/5ml / Form: Liquid
1584,Health_Product_1584,4,1,41.19,16.72,BioZen,2027-11-25,Controlled,2023-05-26,Pack: 60g | Form: Cream
1585,Health_Product_1585,7,3,202.38,123.3,CuraMax,2028-12-18,Controlled,2023-11-19,Pack: 60g | Form: Bandage
1586,Health_Product_1586,7,5,213.19,94.94,HealthPlus,2029-06-26,Controlled,2024-02-01,Form: Bandage / Pack: 10g
1587,Health_Product_1587,8,5,256.32,177.22,BioZen,2029-08-08,Controlled,2024-09-03,
1588,Health_Product_1588,2,5,9.17,3.65,PharmaCo,2028-12-15,Refrigerated,2023-03-31,Pack: 30 tabs | Strength: 100mg | Form: Tablet
1589,Health_Product_1589,2,5,34.84,16.3,LifeLine,2027-03-13,Refrigerated,2024-09-29,Pack: 60 tabs / Strength: 25mg / Form: Tablet
1590,Health_Product_1590,5,5,185.44,68.66,CuraMax,2025-12-13,Controlled,2024-02-28,Form: Device / Warranty: 6m
1591,Health_Product_1591,5,2,264.7,161.53,MediCare,2028-08-04,Ambient,2024-05-19,Form: Device | Warranty: 24m
1592,Health_Product_1592,7,3,61.42,41.75,MediCare,2029-12-16,Refrigerated,2023-01-30,Pack: 90g / Form: Bandage
1593,Health_Product_1593,9,3,216.88,126.93,LifeLine,2028-05-14,Controlled,2025-01-15,Pack: 60 units | Form: Kit
1594,Health_Product_1594,7,5,128.6,89.63,BioZen,2028-02-18,Ambient,2022-03-26,Pack: 20g / Form: Bandage
1595,Health_Product_1595,3,3,129.67,165.32,VitalMeds,2026-12-06,Controlled,2025-04-30,Strength: 200mg / Form: Capsule / Pack: 60 caps
1596,Health_Product_1596,3,4,189.94,72.64,VitalMeds,2027-01-04,Refrigerated,2022-12-02,Pack: 60 caps | Strength: 100mg | Form: Capsule
1597,Health_Product_1597,9,3,182.13,120.24,VitalMeds,2026-05-07,Refrigerated,2022-04-23,Pack: 30 units / Form: Kit
1598,Health_Product_1598,5,5,108.06,72.03,VitalMeds,2030-01-05,Refrigerated,2022-11-01,
1599,Health_Product_1599,7,3,87.33,57.42,BioZen,2029-05-19,Controlled,2025-07-27,Pack: 20g | Form: Bandage
1600,Health_Product_1600,3,2,93.46,60.34,VitalMeds,2026-12-30,Refrigerated,2024-09-30,Pack: 30 caps | Strength: 50mg | Form: Capsule
1601,Health_Product_1601,8,1,158.74,76.83,CuraMax,2029-02-20,Ambient,2023-10-31,Pack: 100g | Form: Cream
1602,Health_Product_1602,1,5,266.44,114.69,HealthPlus,2029-11-14,Ambient,2024-02-08,Pack: 20 tabs | Strength: 25mg | Form: Tablet
1603,Health_Product_1603,5,5,113.21,78.53,PharmaCo,2026-10-16,Refrigerated,2025-11-21,Form: Device | Warranty: 12m
1604,Health_Product_1604,5,3,209.88,97.3,PharmaCo,2026-08-10,Refrigerated,2023-07-28,Form: Device | Warranty: 12m
1605,Health_Product_1605,1,3,211.29,105.1,CuraMax,2027-02-09,Ambient,2023-11-17,Pack: 30 tabs | Strength: 250mg | Form: Tablet
1606,Health_Product_1606,7,1,47.19,28.73,HealthPlus,2029-03-26,Ambient,2024-09-11,Pack: 100g | Form: Bandage
1607,Health_Product_1607,1,4,222.78,102.15,MediCare,2029-04-07,Controlled,2023-06-03,Pack: 30 tabs | Strength: 250mg | Form: Tablet
1608,Health_Product_1608,6,3,71.69,46.82,LifeLine,2027-10-19,Ambient,2024-11-18,Pack: 300ml / Form: Liquid / Strength: 200mg/5ml
1609,Health_Product_1609,9,5,204.42,76.84,LifeLine,2026-02-16,Controlled,2023-06-04,Pack: 100 units | Form: Kit
1610,Health_Product_1610,3,2,246.42,306.76,BioZen,2026-11-22,Controlled,2023-11-12,Pack: 60 caps | Strength: 200mg | Form: Capsule
1611,Health_Product_1611,1,5,191.83,109.86,MediCare,2029-10-18,Refrigerated,2021-12-01,Pack: 60 tabs | Strength: 25mg | Form: Tablet
1612,Health_Product_1612,8,2,195.18,109.69,PharmaCo,2026-03-08,Ambient,2024-10-17,Pack: 100g
1613,Health_Product_1613,2,5,245.32,127.47,HealthPlus,2028-03-29,Ambient,2022-09-07,Strength: 100mg / Pack: 20 tabs
1614,Health_Product_1614,7,1,114.67,51.89,PharmaCo,2026-12-29,Controlled,2023-07-28,Pack: 10g | Form: Bandage
1615,Health_Product_1615,3,4,230.8,120.41,VitalMeds,2028-04-30,Ambient,2024-11-23,Pack: 60 caps | Strength: 100mg | Form: Capsule
1616,Health_Product_1616,7,4,80.39,41.52,CuraMax,2028-01-21,Refrigerated,2025-05-02,
1617,Health_Product_1617,2,2,241.94,136.94,MediCare,2026-09-22,Controlled,2025-10-11,Pack: 10 tabs | Strength: 650mg | Form: Tablet
1618,Health_Product_1618,5,1,51.81,64.99,MediCare,2026-12-13,Controlled,2025-06-30,Form: Device / Warranty: 6m
1619,Health_Product_1619,3,1,191.55,72.54,BioZen,2026-09-16,Refrigerated,2024-06-19,Strength: 250mg / Pack: 20 caps
1620,Health_Product_1620,9,3,45.88,18.52,HealthPlus,2027-03-28,Controlled,2023-06-06,Pack: 30 units | Form: Kit
1621,Health_Product_1621,4,5,79.05,48.12,CuraMax,2027-12-17,Ambient,2025-09-01,Pack: 30g | Form: Cream
1622,Health_Product_1622,4,5,71.84,25.74,BioZen,2027-01-17,Controlled,2025-06-12,
1623,Health_Product_1623,3,5,265.45,309.01,BioZen,2027-03-21,Ambient,2024-08-03,Pack: 20 caps | Strength: 200mg | Form: Capsule
1624,Health_Product_1624,9,3,260.61,158.17,LifeLine,2027-06-18,Controlled,2022-04-11,Pack: 100 units / Form: Kit
1625,Health_Product_1625,1,4,68.95,76.81,BioZen,2026-10-17,Refrigerated,2025-01-12,Pack: 20 tabs / Strength: 100mg
1626,Health_Product_1626,5,4,247.46,163.15,BioZen,2028-11-08,Ambient,2022-09-10,Form: Device | Warranty: 24m
1627,Health_Product_1627,4,4,90.78,35.89,PharmaCo,2029-05-21,Controlled,2022-01-13,Pack: 100g | Form: Cream
1628,Health_Product_1628,1,3,198.36,129.79,CuraMax,2028-10-18,Refrigerated,2024-01-21,Pack: 10 tabs | Strength: 100mg | Form: Tablet
1629,Health_Product_1629,8,3,87.1,46.75,HealthPlus,2029-04-05,Ambient,2021-12-28,Pack: 100g / Form: Cream
1630,Health_Product_1630,9,1,115.05,77.96,HealthPlus,2029-03-25,Refrigerated,2024-10-03,Pack: 100 units | Form: Kit
1631,Health_Product_1631,8,2,46.21,31.33,MediCare,2027-04-19,Refrigerated,2022-02-13,Pack: 30g
1632,Health_Product_1632,5,4,91.62,32.89,VitalMeds,2027-03-14,Refrigerated,2024-11-10,Form: Device / Warranty: 12m
1633,Health_Product_1633,4,2,93.1,45.77,VitalMeds,2028-11-12,Controlled,2023-11-06,Pack: 20g / Form: Cream
1634,Health_Product_1634,7,2,108.33,59.01,CuraMax,2026-10-02,Controlled,2021-11-29,Pack: 10g | Form: Bandage
1635,Health_Product_1635,2,5,40.97,24.62,PharmaCo,2026-10-02,Controlled,2024-07-19,Pack: 30 tabs | Strength: 500mg | Form: Tablet
1636,Health_Product_1636,4,4,188.13,85.77,CuraMax,2027-09-21,Ambient,2025-06-08,Pack: 90g | Form: Cream
1637,Health_Product_1637,7,3,54.2,24.03,HealthPlus,2029-11-15,Ambient,2025-07-15,Pack: 90g | Form: Bandage
1638,Health_Product_1638,9,2,248.76,122.16,LifeLine,2027-07-03,Controlled,2023-04-23,Pack: 30 units | Form: Kit
1639,Health_Product_1639,9,5,89.41,47.87,VitalMeds,2028-01-11,Controlled,2025-06-29,Pack: 20 units / Form: Kit
1640,Health_Product_1640,8,3,151.71,106.49,LifeLine,2029-02-05,Refrigerated,2023-10-08,Pack: 90g / Form: Cream
1641,Health_Product_1641,9,1,35.8,22.62,LifeLine,2030-01-17,Controlled,2023-09-29,Pack: 60 units
1642,Health_Product_1642,9,2,94.46,48.07,MediCare,2028-12-22,Refrigerated,2022-02-14,Pack: 30 units | Form: Kit
1643,Health_Product_1643,7,1,32.75,12.12,PharmaCo,2027-05-16,Refrigerated,2023-05-15,Pack: 90g | Form: Bandage
1644,Health_Product_1644,2,5,220.3,90.84,CuraMax,2027-08-19,Ambient,2024-04-02,Strength: 50mg / Pack: 20 tabs
1645,Health_Product_1645,1,1,177.51,92.07,LifeLine,2028-07-02,Controlled,2021-12-15,Strength: 50mg / Pack: 30 tabs
1646,Health_Product_1646,9,5,164.12,106.86,CuraMax,2029-08-06,Refrigerated,2023-12-30,Pack: 30 units | Form: Kit
1647,Health_Product_1647,5,1,237.8,116.73,BioZen,2027-01-24,Controlled,2025-04-15,Form: Device / Warranty: 12m
1648,Health_Product_1648,4,4,265.74,145.96,VitalMeds,2027-05-05,Controlled,2023-01-31,Pack: 20g | Form: Cream
1649,Health_Product_1649,3,2,92.17,115.41,HealthPlus,2026-11-01,Ambient,2024-03-09,
1650,Health_Product_1650,7,1,165.82,114.1,HealthPlus,2025-12-21,Refrigerated,2022-10-27,Pack: 100g | Form: Bandage
1651,Health_Product_1651,7,3,277.52,119.29,VitalMeds,2027-04-12,Ambient,2025-02-01,Pack: 30g | Form: Bandage
1652,Health_Product_1652,9,1,174.97,64.06,BioZen,2027-09-02,Controlled,2025-02-03,Pack: 10 units | Form: Kit
1653,Health_Product_1653,9,2,37.01,17.14,LifeLine,2026-02-03,Ambient,2025-01-28,Pack: 30 units
1654,Health_Product_1654,8,4,9.95,6.04,BioZen,2028-05-25,Refrigerated,2025-01-28,Pack: 100g
1655,Health_Product_1655,3,4,179.38,125.91,VitalMeds,2028-03-05,Ambient,2022-01-17,Pack: 10 caps / Strength: 50mg / Form: Capsule
1656,Health_Product_1656,4,1,215.19,81.45,VitalMeds,2027-04-16,Ambient,2025-02-16,Pack: 100g | Form: Cream
1657,Health_Product_1657,9,5,199.13,71.79,BioZen,2026-12-01,Controlled,2024-09-21,Pack: 20 units | Form: Kit
1658,Health_Product_1658,1,3,152.06,102.97,CuraMax,2029-04-21,Ambient,2025-10-16,Pack: 10 tabs | Strength: 200mg | Form: Tablet
1659,Health_Product_1659,9,2,81.46,51.06,PharmaCo,2028-09-18,Controlled,2022-11-20,
1660,Health_Product_1660,8,1,298.26,213.89,MediCare,2027-06-26,Controlled,2023-03-28,Pack: 30g
1661,Health_Product_1661,1,1,263.33,130.83,LifeLine,2026-10-24,Ambient,2022-04-08,Pack: 30 tabs | Strength: 200mg | Form: Tablet
1662,Health_Product_1662,2,1,80.07,40.35,LifeLine,2026-07-07,Controlled,2024-10-31,Pack: 30 tabs | Strength: 250mg | Form: Tablet
1663,Health_Product_1663,2,5,77.88,32.22,LifeLine,2027-08-09,Ambient,2022-02-15,Pack: 30 tabs | Strength: 50mg | Form: Tablet
